"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Patrice Chéreau","Claude Berri","Alexandre Dumas, Danièle Thompson, Patrice Chéreau","Miramax Films","Miramax","R","History, Drama","French (Canada)","Dec 16, 1994, Original","May 9, 2014","Aug 10, 2016","$11.3K","2h 23m","Surround, Stereo","Margot (Isabelle Adjani) is one of several in line to inherit the crown in France, where Roman Catholics and Protestants are jockeying for power. Margot's mother, Catherine de Medici (Virna Lisi), is intent on seeing her son take the throne once the reign of King Charles IX (Jean-Hugues Anglade) ends. After being married to a man she doesn't love and starting a tryst with one she does, Margot contends with her mother's at-all-costs plan to control the political fate of the volatile country.",82,88,"Queen Margot"
