"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Victor Fleming","Louis D. Lighton, B.P. Schulberg","Howard Estabrook","Paramount Pictures","Paramount","Western","English","Nov 9, 1929, Original","1h 30m","A Wyoming rancher (Gary Cooper) hangs his best friend (Richard Arlen) for rustling and has a showdown with the villain (Walter Huston) to blame.",100,84,"The Virginian"
