"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mervyn LeRoy","Warner Brothers/Seven Arts","Crime, Drama","English","Sep 24, 1959, Limited","Apr 1, 2012","2h 29m","Recounting his storied FBI career, veteran agent Chip Hardesty (James Stewart) narrates events occurring from the 1920s to the 1940s. After marrying Lucy Ann (Vera Miles), a local librarian, Hardesty is supposed to resign from the agency. But when he hears J. Edgar Hoover speak, he has a change of heart, fully embracing the agency. As he travels from one investigation to another with his partner, Sam Crandall (Murray Hamilton), Hardesty faces down famous mobsters, Klansmen and spies.",60,47,"The FBI Story"
