"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Rúnar Rúnarsson","Rúnar Rúnarsson, Live Hide, Lilja Ósk Snorradóttir","Rúnar Rúnarsson","Nimbus Iceland","Drama","Icelandic","Aug 5, 2020","1h 19m","In Iceland, as everyone prepares for the Christmas holidays, a special atmosphere takes over the country. Between exaltation and anxiety, a biting and tender portrait of a modern society.",100,46,"Echo"
