"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Carla Simón","Valérie Delpierre","Carla Simón","Oscilloscope Laboratories","Instituto de la Cinematografía y de las Artes Audiovisuales","Drama","Catalan","May 25, 2018, Limited","Aug 7, 2018","$178.7K","1h 38m","Dolby Atmos","Flat (1.85:1)","Six-year-old Frida looks on in silence as the last objects from her recently deceased mother's apartment in Barcelona are placed in boxes. Although her aunt, uncle and younger cousin welcome her with open arms, Frida finds it hard to forget her mother and adapt to her new home in the Catalan countryside.",100,84,"Summer 1993"
