"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Simon Wincer","Fred Roos, Frank Marshall","Jeanne Rosenberg, Jeanne Rosenberg","Namibia Film Commission, Kennedy/Marshall, Moonlighting, Walt Disney Pictures","G","Kids & Family, Adventure, Drama","English","Jan 1, 2014","$6.8M","45m","In Disney's first dramatic feature made specifically for the giant screen, Walt Disney Pictures is proud to present the continuation of a family favorite and a story that has enthralled generations of readers. The ""Young Black Stallion,"" a prequel to the 1979 classic, presents the horse's adventures with a young girl named Neera, who has been separated from her father in Arabia by WWII. Left alone in the desert, she befriends the wild colt, whom she names Shetan.",44,66,"Young Black Stallion"
