"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Éric Rohmer","Pierre Cottrell, Barbet Schroeder","Éric Rohmer","Columbia Pictures","Les Films du Losange","PG","Comedy, Drama","French (Canada)","Feb 1, 1971, Wide","Mar 31, 1998","1h 43m","Mono","Flat (1.37:1)","Jerome (Jean-Claude Brialy) decides to prepare for a lifetime of matrimony by enjoying one last vacation by himself. Upon arriving at his lakeside destination, however, he finds Aurora (Aurora Cornu), a love from his past who is staying nearby. Through Aurora, Jerome is introduced to two teenage sisters, Laura (Béatrice Romand) and Claire (Laurence De Monaghan). Although Laura is smitten with Jerome, it is Claire -- or, more precisely, her knee -- that fascinates the soon-to-be-married man.",96,85,"Claire's Knee"
