"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jamie Patterson","Jeremy Davis, Alex Francis, Christina O'Shea-Daly","Dave Allsop, Alex Francis","Cinedigm","Great Point Media, Dandelion Productions","Horror, Mystery & Thriller","English (United Kingdom)","Mar 30, 2018, Limited","Mar 30, 2018","1h 26m","Scope (2.35:1)","A couple invite two strangers into their idyllic village home after noticing strange military activity outside. They soon find themselves in a nightmarish fight for survival when their mysterious guests display aggressive and violent behavior.",67,24,"Caught"
