"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Gerald Thomas","Peter Rogers","Talbot Rothwell","The Rank Organisation, Peter Rogers Productions","R","Comedy","English (United Kingdom)","Apr 24, 2012","1h 28m","Two British buddies (Sidney James, Bernard Bresslaw) take their prim girlfriends to what they think is a nudist holiday camp.",40,77,"Carry on Camping"
