"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Patricia Birch","Robert Stigwood, Allan Carr","Ken Finkleman","Paramount Pictures","Paramount","PG","Musical, Comedy","English","Jun 11, 1982, Wide","Jan 1, 2011","1h 55m","Surround","Scope (2.35:1)","Stephanie Zinone (Michelle Pfeiffer) is the leader of Rydell High School's Pink Ladies, a gang of girls who are counterparts of the school's group of greasers called the T-Birds. Stephanie is tired of her relationship with top T-Bird Johnny Nogerelli (Adrian Zmed), so she breaks up with him and quickly catches the eye of English exchange student Michael Carrington (Maxwell Caulfield). Hoping to win her over, Michael tries to overcome his nerdy ways while holding off the jealous Johnny.",35,53,"Grease 2"
