"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Herbert Ross","Ray Stark","Buck Henry, Bill Manhoff","Columbia Pictures","Rastar Pictures","PG","Comedy","English","Nov 3, 1970, Wide","Mar 3, 2020","1h 38m","Mono","Trying to keep her head above water, New Yorker Doris (Barbra Streisand) accepts money for sexual favors from men who occasionally visit her apartment, a practice that bugs her neighbor, Felix (George Segal), an unsuccessful writer. Felix gets her booted, but when she complains to him, he lets her bunk at his place. Reserved Felix and outlandish Doris have little in common, but as they're forced to spend more time together, their proximity leads to an increasing mutual fondness.",82,64,"The Owl and the Pussycat"
