"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"F. Javier Gutiérrez","Adrián Guerra, F. Javier Gutiérrez, Antonio P. Pérez","F. Javier Gutiérrez","Nostromo Pictures, Spal Films","Drama, Fantasy, Horror","Spanish","1h 39m","Eladio (Victor Clavijo) has been hired to watch over the hunting grounds of Don Francisco's estate, somewhere in rural Spain. The estate is divided into ten hunting stands, spaced far enough apart to avoid incidents. After three years of service, Don Carlos -- Don Francisco's second in command -- offers him a bribe to add an additional three stands to the property. Eladio initially hesitates, but his wife eventually convinces him to take the money. Eladio's greed has unfortunate consequences that drag his entire family to perdition.",87,NA,"The Wait"
