"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Tuggle","Clint Eastwood, Fritz Manes","Malpaso Company","R","Mystery & Thriller, Crime, Drama","English","Jan 1, 2009","1h 54m","A New Orleans police detective (Clint Eastwood) finds he has some of the same traits as a serial killer of prostitutes.",85,50,"Tightrope"
