"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alan Alda","Martin Bregman, Louis A. Stroller","Touchstone Pictures","R","Comedy","English","Jun 22, 1990, Limited","Mar 1, 2016","$19.7M","1h 34m","Surround","Jake (Dylan Walsh) and Betsy (Molly Ringwald) are a young couple looking to tie the knot. Content with an understated, intimate wedding, Jake and Betsy's plans go out the window when Betsy's working-class folks, Eddie (Alan Alda) and Lola (Madeline Kahn), feel compelled to go over the top after they meet Harry and Nancy, Jake's high-class parents. In need of financial help, Eddie enlists a shady in-law (Joe Pesci) for assistance, which only exacerbates matters.",56,39,"Betsy's Wedding"
