"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Matt Ross","Matt Ross","Silverwood Films, Sundial Pictures","Drama","English","Feb 12, 2013","1h 22m","A night of casual sex between a New York novelist (Chris Messina) and an accountant (Marin Ireland) from Seattle unexpectedly leads to a long-distance relationship that lasts for several years.",47,39,"28 Hotel Rooms"
