"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alice Rohrwacher","Carlo Cresto-Dina, Karl Baumgartner, Tiziana Soudani, Michael Weber","Alice Rohrwacher","Oscilloscope Pictures","RAI Cinema","Drama","Italian","Oct 30, 2015, Limited","Sep 22, 2016","$69.2K","1h 50m","Dolby Digital","The preteen daughter (Maria Alexandra Lungu) of a Tuscan beekeeper (Sam Louwyck) enters a contest to appear on a television show.",96,67,"The Wonders"
