"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Laurie Collyer","Laurie Collyer","Samuel Goldwyn Company","Original Media","Drama","English","Nov 15, 2013, Limited","Jan 8, 2015","1h 30m","Financial strain, an unplanned pregnancy and an abusive ex threaten the stability of a poor couple's (Naomi Watts, Matt Dillon) relationship.",64,32,"Sunlight Jr."
