"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Frank Tuttle","Frank Tuttle, Graham Greene, Albert Maltz, W. R. Burnett","Paramount Pictures","Paramount Pictures","Crime, Drama","English","May 13, 1942, Original","Aug 30, 2016","1h 20m","Mono","35mm","Sadistic killer-for-hire Raven (Alan Ladd) becomes enraged when his latest job is paid off in marked bills. Vowing to track down his double-crossing boss, nightclub executive Gates (Laird Cregar), Raven sits beside Gates' lovely new employee, Ellen (Veronica Lake), on a train out of town. Although Ellen is engaged to marry the police lieutenant (Robert Preston) who's hunting down Raven, she decides to try and set the misguided hit man straight as he hides from the cops and plots his revenge.",94,82,"This Gun for Hire"
