"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Paco Plaza","Pablo Cruz, Enrique López Lavigne, Diego Suarez Chialvo","Jorge Guerricaechevarría","Netflix","Netflix, El Estudio","Horror, Mystery & Thriller","Spanish (Spain)","Oct 27, 2023","1h 29m","In post-war Spain, Narcisa (Aria Bedmar), a young novice with supernatural powers, arrives at a former convent, now a school for girls, to become a teacher. As the days go by, the strange events and increasingly disturbing situations that torment her will eventually lead her to unravel the terrible skein of secrets that surround the convent and haunt its inhabitants.",82,67,"Sister Death"
