"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Lizzie Borden","Allan Moyle","Miramax","R","Mystery & Thriller","English","Mar 1, 2018","$2.0M","1h 25m","Surround","An Atlanta prosecutor (Sean Young) sets her own trap for a sexual dominator (Patrick Bergin) who poses as a famous photographer.",0,12,"Love Crimes"
