"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Richard Brooks","Richard Brooks, Sinclair Lewis","United Artists, MGM/UA Home Entertainment Inc.","United Artists","Drama","English","Jul 7, 1960, Original","May 22, 2017","2h 25m","Mono","35mm, 1.66:1","When hedonistic but charming con man Elmer Gantry (Burt Lancaster) meets the beautiful Sister Sharon Falconer (Jean Simmons), a roadside revivalist, he feigns piousness to join her act as a passionate preacher. The two make a successful onstage pair, and their chemistry extends to romance. Both the show and their relationship are threatened, however, when one of Gantry's ex-lovers (Shirley Jones) decides that she has a score to settle with the charismatic performer.",94,87,"Elmer Gantry"
