"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Stanley Donen","Stanley Donen","Charles Dyer","Twentieth Century Fox","R","Drama","English","Dec 6, 2011","1h 40m","Although Charles (Rex Harrison) and Harry (Richard Burton) have been a couple for years, tension threatens their already dysfunctional relationship. The two hairdressers are excessively devoted to their mothers but increasingly snippy toward one another. Verbal barbs shoot in all directions without any sort of cease-fire in sight. The fact that Charles might be in trouble with the law for cross-dressing at a nightclub doesn't help matters much, either.",40,33,"Staircase"
