"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Frank Coraci","Mike Karz, Adam Sandler, Jack Giarraputo","Ivan Menchell, Clare Sera","Warner Bros. Pictures","Gulfstream Pictures, Happy Madison Productions","PG-13 (Language|Crude and Sexual Content)","Romance, Comedy","English","May 23, 2014, Wide","Jan 20, 2016","$46.3M","1h 57m","Datasat, Dolby Digital","Recently divorced mom Lauren (Drew Barrymore) and widowed dad Jim (Adam Sandler) let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknown to each other, purchase one-half of the same vacation package at a South African resort; they and their children are forced to share the same suite and participate in a slew of family activities together.",15,64,"Blended"
