"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jeff Burr","Robert Engelman","New Line Cinema","New Line Cinema","R","Horror","English","Jan 12, 1990, Original","Oct 1, 2014","$5.8M","1h 21m","Surround","Flat (1.85:1)","Driving through Texas, young yuppie couple Michelle (Kate Hodge) and Ryan (William Butler) stop at the Last Chance Gas Station, but after they witness the owner attacking a hitchhiker named Tex (Viggo Mortensen), they panic and flee. In their hasty departure, they get lost and soon find themselves pursued by the chainsaw-toting maniac known as Leatherface (R.A. Mihailoff). While running, the couple bump into survivalist Benny (Ken Foree), who they team up with in an effort to escape.",13,30,"Leatherface: Texas Chainsaw Massacre III"
