"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Roy Del Ruth","Jonathan Latimer","United Artists","Hal Roach Studios Inc.","Comedy","English","Mar 21, 1941, Original","Jun 30, 2016","1h 28m","Gail (Joan Blondell) and Ann (Carole Landis) are making their way to Ann's family estate and are forced by circumstance to hitch a ride with Cosmo Topper (Roland Young), a dithering banker, and his wife, Clara (Billie Burke). Gail finds the mansion plenty spooky but is even more dismayed when she is killed by a frightening costumed figure. Her ghost reaches out to Topper, who is inexplicably sensitive to the spirit world, and they bumble along together to solve her murder.",89,81,"Topper Returns"
