"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Rudolph Maté","Leo C. Popkin","Russell Rouse, Russell Rouse, Clarence Greene, Clarence Greene","Cardinal Pictures","Crime, Drama","English","Dec 23, 1949, Limited","Jun 17, 2016","1h 23m","Frank Bigelow (Edmond O'Brien) is about to die, and he knows it. The accountant has been poisoned and has only 24 hours before the lethal concoction kills him. Determined to find out who his murderer is, Frank, with the help of his assistant and girlfriend, Paula (Pamela Britton), begins to trace back over his last steps. As he frantically tries to unravel the mystery behind his own impending demise, his sleuthing leads him to a group of crooked businessmen and another murder.",88,75,"D.O.A."
