"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Carpenter","J. Stein Kaplan","John Carpenter","Overseas Film Group","R","Action","English","Nov 5, 1976, Wide","Nov 19, 2013","1h 31m","Scope (2.35:1)","When the LAPD kills several members of the South Central gang Street Thunder, the remaining members avenge themselves by way of a bloody war waged against cops and citizens alike. Caught in the crossfire is Lt. Ethan Bishop (Austin Stoker), who's managing a skeleton crew at the local and soon-to-be-closed police precinct. As the gang members close in, Bishop forms an unlikely alliance with a group of prisoners in order to defend the station and the lives of everyone in it.",96,80,"Assault on Precinct 13"
