"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Elizabeth E. Schuch","Konstantinos Koutsoliotas","Elizabeth E. Schuch, Anami Tara Shucart","Fantasy, Horror","English (United Kingdom)","Jan 2, 2019","1h 31m","An introverted girl sent to a convent begins to disrupt the lives around her.",100,NA,"The Book of Birdie"
