"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gene Saks","Robert Fryer, James Cresson","Warner Bros.","Warner Bros., American Broadcasting Company (ABC)","PG","Musical, Comedy","English","Mar 7, 1974, Limited","Jan 1, 2009","2h 12m","Wiped out by the crash of '29, a woman (Lucille Ball) marries a Georgia millionaire (Robert Preston) and lives life to the fullest.",36,48,"Mame"
