"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Colin Higgins","Colin Higgins","20th Century Fox","IPC Films, Twentieth Century Fox","PG","Comedy","English","Dec 19, 1980, Wide","Nov 25, 2015","1h 50m","Office satire about three female secretaries who decide to get revenge on their tyrannical, sexist boss by abducting him and running the business themselves. The trio, one of whom has been passed over for promotion because she is a woman, spend a night together having drug-induced fantasies of killing the slave-driving chauvinist. One of them panics the following day when she suspects she really has poisoned the tyrant.",69,74,"9 to 5"
