"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Ford, Robert Montgomery","John Ford","William L. White, Frank Wead","MGM Home Entertainment","Metro Goldwyn Mayer","War","English","Dec 20, 1945, Wide","Apr 1, 2009","2h 15m","Mono","After a demonstration of new PT boats, navy brass are still unconvinced of their viability in combat, leaving Lt. ""Rusty"" Ryan (John Wayne) frustrated. After the attack on Pearl Harbor, however, Ryan and his buddy Lt. Brickley (Robert Montgomery) are told they can finally take their squadron into battle. The PT boats quickly prove their worth, successfully shooting down Japanese planes, relaying messages between islands, and picking off a multitude of enemy ships.",92,73,"They Were Expendable"
