"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Dana Adam Shapiro","Dana Adam Shapiro, Tom Heller, Jeffrey V. Mandel, Randy Manis","Dana Adam Shapiro, Evan M. Wiener","Oscilloscope Pictures","TBD, Human Loves Human Productions, Renart Films","Drama","English","Mar 11, 2011, Limited","Mar 8, 2017","$20.2K","1h 36m","A photographer (Chris Messina) feels his commitment to his girlfriend (Rashida Jones) beginning to fade when he becomes obsessed with an enigmatic client (Meital Dohan).",48,27,"Monogamy"
