"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Suri Krishnamma","Jonathan Cavendish","BBC Films, Little Bird","R","Drama","English","Feb 15, 2017","1h 38m","Surround, Stereo","In early-1960s Dublin, bus conductor Alfie Byrne (Albert Finney) lives quietly, leading a local amateur theatrical troupe and keeping house with his sister, Lily (Brenda Fricker). Deeply closeted at a time when homosexuality is still a criminal offense in Ireland, the middle-aged Alfie creates a local scandal when he announces a production of Oscar Wilde's play ""Salome,"" starring country girl Adele (Tara Fitzgerald) and Robbie (Rufus Sewell), the bus driver for whom Alfie secretly pines.",82,64,"A Man of No Importance"
