"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Carly Stone","Jonathan Bronfman, Kyle Mann","Alexandra Weir","Quiver Distribution","Independent Edge Films, JoBro Productions & Film Finance","Comedy, Drama, Adventure","English","Apr 9, 2024","1h 30m","NORTH OF NORMAL follows writer Cea Sunrise Person's unconventional childhood in the wilderness, her complicated relationship with her perpetually pot-smoking teen mom, and her incredible path to a version of normalcy.",100,88,"North of Normal"
