"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Thomas Walton","Jared Safier, Thomas Walton, Navid Sanati, Lauren Francesca","Thomas Walton, Thomas Walton","Gravitas Ventures","Safier Entertainment, PhilaDreams Films, Lux Angeles Studios, Stag Mountain Films","Horror, Mystery & Thriller","English","Jan 9, 2024","1h 26m","A girl named Karma is drugged and assaulted by her boyfriend, BJ, which leads to her tragically committing suicide. Prior to this devastating event, she writes a letter to her best friend, Star, detailing the horrific events that unfolded that fateful night. Determined to seek revenge against those responsible, Star then hunts down BJ and his brothers, and begins to torture them one by one, while reading to them Karma's suicide letter, before taking each of their lives.",NA,78,"They Turned Us Into Killers"
