"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Newt Arnold","Mark DiSalle, Yoram Globus, Menahem Golan","Sheldon Lettich, Christopher Cosby, Mel Friedman","Cannon International","R","Action","English","Aug 10, 2016","$10.8M","1h 32m","Ultra-Stereo, Dolby Digital, Dolby Atmos","Flat (1.85:1)","U.S. soldier Frank Dux (Jean-Claude Van Damme) has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial-arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent (Leah Ayres), Frank is given the opportunity to fight. But can he survive?",48,74,"Bloodsport"
