"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Cyrus Nowrasteh","Cyrus Nowrasteh","Cyrus Nowrasteh","Cloudburst Entertainment","Cloudburst Entertainment, New Path Pictures, D'Souza Media","R (Violence and Language)","Mystery & Thriller","English","Sep 18, 2020, Limited","Oct 9, 2020","$4.0M","1h 48m","A desperate woman tries to save her husband after he's kidnapped and put on trial for espionage in Iran.",58,86,"Infidel"
