"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Dave Franco","Marty Bowen, Wyck Godfrey, Michael Heimler, Leigh Kittay, Isaac Klausner, Ben Stillman","Dave Franco, Alison Brie","Amazon Studios, Temple Hill Entertainment, Black Bear Pictures","R","Romance, Comedy","English","Feb 10, 2023","1h 46m","Workaholic TV producer Ally (Alison Brie) faces a major professional setback which sends her running to the comforts of her hometown. She spends a whirlwind evening reminiscing with her first love Sean (Jay Ellis) and starts to question everything about the person she's become. Things only get more confusing when she discovers Sean is getting married to Cassidy (Kiersey Clemons) whose confidence and creative convictions remind Ally of who she used to be.",69,60,"Somebody I Used To Know"
