"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jim Henson","David Lazer, Frank Oz","Universal Pictures","Henson Associates, Incorporated Television Company","G","Kids & Family, Musical, Comedy","English","Jun 26, 1981, Original","Aug 10, 2016","1h 35m","Surround, Stereo","In the second live-action Muppets film, intrepid journalists Kermit, Fozzie and Gonzo snag an assignment reporting on a British jewel heist. Arriving in England, the trio settles in at the raucous Happiness Hotel and seeks out socialite Lady Holiday, the victim of the theft. Soon Miss Piggy appears, intending to work for Lady Holiday, but she ends up being framed by the aristocrat's scheming brother, Nicky. Kermit and company work to clear Piggy's name.",78,78,"The Great Muppet Caper"
