"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"William Wyler","Sam Zimbalist","Lew Wallace, Karl Tunberg","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer, Warner Bros.","G","History, Drama, Adventure","English","Nov 18, 1959, Wide","Sep 1, 1969","Apr 30, 2013","3h 23m","Stereo, Magnetic Stereo 6 Track","Scope (2.35:1)","Charlton Heston plays a Palestinian Jew who is battling the Roman empire at the time of Christ. His actions send him and his family into slavery, but an inspirational encounter with Jesus changes everything. Heston finally meets his rival in a justly famous chariot race and rescues his suffering family.",85,89,"Ben-Hur"
