"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Will Thorne","Mark Lacey, Will Thorne","Will Thorne","BUF, Dicentium Films, Break Em Films","Crime, Drama, Mystery & Thriller, Action, Comedy","English (United Kingdom)","Jun 25, 2021","1h 33m","Scope (2.35:1)","Recently released from prison, Mark (Bradley Taylor) attempts to reconnect with his daughter and hopes to give her a Christmas to remember. Struggling to find work, he meets Alan (Cary Crankson), his former cell-mate, who encourages him to return to a life of crime. A decision made easier when Caddy (Frank Harper), a ruthless crime boss, blackmails him into doing one last job.",43,38,"Silent Night"
