"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Huston","John Foreman","Richard Condon, Janet Roach","20th Century Fox, MGM/UA Home Entertainment Inc.","American Broadcasting Company (ABC)","R","Romance, Comedy","English","Jun 14, 1985, Wide","Sep 16, 2003","$26.6M","2h 9m","Surround","For Charley Partanna (Jack Nicholson), life in the Prizzi family is good as long as he honors the wishes of the Godfather (William Hickey). Partanna is respected for ruthlessly carrying out murder contracts, but his wise-talking Brooklyn existence is turned on its head when he falls for a beautiful hit woman (Kathleen Turner) from the West Coast. He follows her back to California, balancing work commitments and his love interest until a new contract makes things difficult.",85,62,"Prizzi's Honor"
