"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Martin Scorsese","Barbara De Fina","Universal Pictures, Criterion Collection","Universal Pictures","R","Drama","English","Aug 12, 1988, Original","Aug 18, 2015","$8.2M","2h 44m","Surround","Jesus (Willem Dafoe), a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas (Harvey Keitel) -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene (Barbara Hershey).",82,84,"The Last Temptation of Christ"
