"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Joseph Zito","Frank Mancuso Jr.","Barney Cohen, Martin Kitrosser, Ron Kurz, Victor Miller, Carol Watson","Paramount Pictures","Paramount Pictures, Georgetown Productions Inc.","R","Horror","English","Apr 13, 1984, Wide","Jan 21, 2010","1h 31m","Mono","Flat (1.85:1)","A carefree lakeside vacation is interrupted by the re-emergence of killer Jason Voorhees (Ted White). After he escapes from a morgue, leaving bodies in his wake, Jason travels to Camp Crystal Lake where a group of friends is staying. The teens meet some locals: Tommy (Corey Feldman) and Trish (Kimberly Beck), as well as secretive hiker Rob (Erich Anderson). As the group of teenagers engages in drunken debauchery, their numbers begin to dwindle, and pieces of the past resurface.",21,51,"Friday the 13th: The Final Chapter"
