"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Paolo Sorrentino","Nicola Giuliano, Francesca Cima, Carlotta Calori","Paolo Sorrentino","Fox Searchlight","Number 9 Films, Pathé, Indigo Films, Barbary Films, C-Films, Medusa Film, France 2 Cinéma","R (Language|Graphic Nudity|Some Sexuality)","Comedy, Drama","English","Dec 4, 2015, Limited","Aug 10, 2016","$2.7M","1h 58m","Dolby Atmos","Scope (2.35:1)","Fred (Michael Caine), a retired composer and conductor, vacations at a Swiss Spa with his longtime friend Mick (Harvey Keitel). As Mick crafts what may be his final screenplay, Fred is given the opportunity to perform for the Queen.",72,69,"Youth"
