"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Luis Buñuel","Henri Baum, Raymond Hakim","Luis Buñuel, Jean-Claude Carrière, Joseph Kessel","Miramax Films, Miramax Home Entertainment [us], Miramax Zoë, Criterion Collection","Paris Film Productions","R","Drama","French (France)","Apr 10, 1967, Original","Mar 11, 2017","$2.5M","1h 42m","Beautiful young housewife Séverine Serizy (Catherine Deneuve) cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre (Jean Sorel). When her lovestruck friend Henri (Michel Piccoli) mentions a secretive high-class brothel run by Madame Anais (Genevieve Page), Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients (Pierre Clémenti) grows possessive, she must try to go back to her normal life.",95,85,"Belle de Jour"
