"Director","Producer","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Martha Coolidge","Renny Harlin","Pioneer Entertainment, Artisan Entertainment, New Line Cinema","R","Comedy, Drama","English","Sep 20, 1991, Original","Oct 20, 2016","$6.3M","1h 55m","Surround","During the Great Depression, a Southern family hires the domestic services of Rose (Laura Dern), a damaged woman who hopes to avoid prostitution as a way of life. While in the employ of the household, Rose begins to develop feelings for the father of the family (Robert Duvall), who must continually rebuff her unwanted sexual advances. Meanwhile, Rose also develops a relationship with the 13-year-old son, Buddy (Lukas Haas). Eventually the father begins to reach the limits of his tolerance.",100,54,"Rambling Rose"
