"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Earl McEvoy","Robert Cohn","Harry Essex","Columbia Pictures","Columbia Pictures Corporation","Drama","English","Dec 1, 1950, Original","Feb 9, 2010","1h 19m","Mono","In New York, Sheila Bennet (Evelyn Keyes) and her spouse, Matt Krane (Charles Korvin), are trying to unload a trove of rare jewels they smuggled into America from Cuba, but the police are hot on the couple's trail. Meanwhile, government officials begin a desperate search for an unknown individual who is infecting the city with smallpox. When the cops discover that Sheila has the virus, they team up to find and quarantine her as she continues to unwittingly pass her sickness on to others.",20,32,"The Killer That Stalked New York"
