"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Michal Chmielewski, Michał Chmielewski","Lena Gora","Lena Gora, Michal Chmielewski, Michał Chmielewski","Amor Vacui Films, Friends With Benefits Studio, Fixafilm","Drama, Mystery & Thriller","English","1h 35m","Sara is kicked out of her home and steals a car. She finds herself falling in love with the car's owner and decides to find him.",86,NA,"Roving Woman"
