"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Roland West","Roland West","Roland West, C. Gardner Sullivan","United Artists","Feature Productions","Crime, Drama","English","Apr 8, 1929, Original","Sep 4, 2007","1h 30m","Shortly after mobster Chick Williams (Chester Morris) rejoins his gang once released from jail, a policeman is murdered during a warehouse robbery. Chick becomes a main suspect in the case. Determined to bring down the suspected cop killer, Detective Sergeant Tommy Glennon (Pat O'Malley) and Danny McGann (Regis Toomey) resort to heavy-handed tactics to prove that Williams committed the crime even though Chick has a fairly solid alibi: attending the theater with a policeman's daughter.",56,35,"Alibi"
