"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Kelly Blatz","Jenna Cavelle, Drew Diamond, Matthew Smaglik","Kelly Blatz, Isadora Kosofsky","Flamingo Eyes","Drama","English","Aug 3, 2020","1h 33m","A charming 84-year old WWII veteran forms relationships with two elderly women and goes on a crusade to save them from the isolation of their retirement homes.",100,NA,"Senior Love Triangle"
