"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John G. Avildsen","Norman Twain","Michael Schiffer","Warner Bros.","PG-13","Biography, Drama","English","Mar 3, 1989, Limited","May 1, 2008","$28.9M","1h 48m","Dolby, Surround","Flat (1.85:1)","In this fact-based film, a New Jersey superintendent, Dr. Frank Napier (Robert Guillaume), watches helplessly as East Side High becomes the lowest-ranked school in the state. With nowhere else to turn, Dr. Napier enlists maverick ex-teacher Joe Clark (Morgan Freeman) to take over as principal of the declining school. Unfortunately for Clark, before he can focus on improving the student body's state exam scores, he has to somehow rid the school of its gang and narcotics problems.",68,85,"Lean on Me"
