"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Alexandros Avranas","Alexandros Avranas, Vasilis Chrysanthopoulos","Alexandros Avranas, Kostas Peroulis","Drama","Greek","1h 39m","An 11-year-old girl commits suicide after family secrets come to light.",81,72,"Miss Violence"
