"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nick Castle","Gary Adelson","Nick Castle","PG","Fantasy","English","Oct 3, 2008","$6.3M","1h 48m","Surround","Kindly adolescent Milly (Lucy Deakins) moves in next door to autistic teen Eric Gibb (Jay Underwood). The mute Eric, whose parents were killed when he was 5 years old, lives with his hard-drinking uncle, Hugo (Fred Gwynne), and is obsessed with birds. His tendency to stand on rooftops and window ledges posed as if he's flying alarms his social workers, but when Eric saves Milly from a potentially deadly fall, she begins to believe that the boy really can take flight.",64,69,"The Boy Who Could Fly"
