"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Frank Oz","Gary Foster, Lee Rich","Kario Salem, Lem Dobbs, Scott Marshall Smith, Roland Pellegrino, Adam Platnick, Bernard Williams","Paramount Pictures","Horseshoe Bay Productions, Paramount Pictures, Eagle Point Production, Mandalay Pictures","R (Language)","Mystery & Thriller","English","Jul 13, 2001, Wide","Jan 1, 2011","$71.1M","2h 3m","Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital","Scope (2.35:1)","Career thief Nick Wells (Robert De Niro) is about to mastermind a nearly impossible theft that will require his joining forces with a clever young accomplice (Edward Norton). The unlikely alliance, arranged by Nick's longtime friend and fence, Max (Marlon Brando), interrupts Nick's plan to retire from crime and settle down with his fiancée, Diane (Angela Bassett). Worse, it requires that Nick violate his most important rule: Always work alone.",74,67,"The Score"
