"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Frank Oz","David Geffen","Charles B. Griffith, Howard Ashman","Warner Home Vídeo, Warner Bros.","Geffen Pictures","PG-13","Musical, Comedy","English","Dec 19, 1986, Original","Aug 15, 2008","$36.5M","1h 33m","Surround","Meek flower shop assistant Seymour (Rick Moranis) pines for co-worker Audrey (Ellen Greene). During a total eclipse, he discovers an unusual plant he names Audrey II, which feeds only on human flesh and blood. The growing plant attracts a great deal of business for the previously struggling store. After Seymour feeds Audrey's boyfriend, Orin (Steve Martin), to the plant after Orin's accidental death, he must come up with more bodies for the increasingly bloodthirsty plant.",91,79,"Little Shop of Horrors"
