"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Irving Rapper","Hal B. Wallis","Olive Higgins Prouty, Casey Robinson","Warner Brothers","Drama","English","Oct 22, 1942, Limited","Sep 1, 2009","1h 57m","Mono","35mm","Boston heiress Charlotte Vale (Bette Davis) is a neurotic mess, largely because of her domineering mother (Gladys Cooper). But after a stint in a sanatorium where she receives the attention of Dr. Jasquith (Claude Rains), Charlotte comes out of her shell and elects to go on a cruise. Aboard ship she meets Jerry (Paul Henreid) and falls in love, despite his being married. They enjoy a brief tryst in Rio before returning to the States, where Charlotte struggles to forget him and find happiness.",91,90,"Now, Voyager"
