"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"George Lucas","Francis Ford Coppola, Gary Kurtz","George Lucas, Gloria Katz, Willard Huyck","Universal Pictures","Universal Pictures, Coppola Company, Lucasfilm Ltd.","PG","Comedy, Drama","English","Aug 11, 1973, Wide","Aug 27, 2023","Aug 13, 2015","1h 50m","Surround, Mono","Scope (2.35:1)","From director George Lucas (Star Wars) and producer Francis Ford Coppola (The Godfather), American Graffiti is a classic coming-of-age story set against the 1960s backdrop of hot rods, drive-ins and rock n’ roll. Starring Ron Howard, Richard Dreyfuss, Harrison Ford, Cindy Williams, Mackenzie Phillips and Suzanne Somers in their breakout roles, this nostalgic look back follows a group of teenagers as they cruise the streets on their last summer night before college. Nominated for five Academy Awards, including Best Picture and Best Director, American Graffiti features the howling sounds of Wolfman Jack and an unforgettable soundtrack with songs by Buddy Holly, Chuck Berry, The Beach Boys and Bill Haley & His Comets.",95,84,"American Graffiti"
