"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Walter Hill","Walter Hill, Arthur M. Sarkissian, Ralph S. Singleton","Walter Hill","New Line Cinema","R","Action, Crime, Drama","English","Jun 6, 2013","$18.1M","1h 40m","Surround","Loyal to nobody but himself, John Smith (Bruce Willis) hires his services out to Fredo Strozzi (Ned Eisenberg), a bootlegging gangster who operates in a drab Texas town. However, he is quick to trade information to Strozzi's rival, Doyle (David Patrick Kelly). Then, having learned about Doyle's infatuation with beautiful Felina (Karina Lombard), Smith uses her to push both bosses into full-scale bloodshed. The only one who suspects anything is Hickey (Christopher Walken), Doyle's lieutenant.",42,51,"Last Man Standing"
