"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Fritz Lang","Robert Arthur","William P. McGivern","Columbia Pictures","Columbia","Crime, Drama","English","Oct 14, 1953, Original","Apr 25, 2014","1h 30m","Mono","35mm, Flat (1.37:1)","A police officer seems to have committed suicide, but Detective Dave Bannion (Glenn Ford) thinks there's more to the story. After talking to the man's mob-connected mistress, Bannion discovers far-reaching corruption that leads all the way from the police station to kingpin Mike Lagana (Alexander Scourby). But when the policeman's lover is killed, it becomes clear that crossing Lagana is a dangerous thing to do. Soon Bannion finds himself marked for death and his family in mortal danger.",94,90,"The Big Heat"
