"Director","Producer","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Marshall Brickman","Charles Okun","Warner Bros.","PG","Romance, Comedy","English","Feb 18, 1983, Wide","Jan 1, 2009","1h 35m","Sigmund Freud's ghost (Alec Guinness) advises a married New York psychiatrist (Dudley Moore) in love with a patient (Elizabeth McGovern).",40,36,"Lovesick"
