"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Caspar Wrede","Peter Rawley","Paul Wheeler","Lion International, Twentieth Century Fox","PG","Mystery & Thriller, Crime, Drama","English (United Kingdom)","Dec 16, 2003","1h 37m","Attempting to secure the release of political prisoners, a terrorist group, led by the fierce Ray Petrie (Ian McShane), takes over a British plane. Tough Scandinavian operative Nils Tahlvik (Sean Connery) is sent in to deal with the armed men and free the aircraft's passengers. Unfortunately for Tahlvik, the terrorists prove to be quite formidable. Meanwhile, another unit of the same extremist organization is holding an English ambassador hostage, which further complicates matters.",50,18,"The Terrorists"
