"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Landis","George Folsey Jr.","John Landis","MCA/Universal Pictures [us], Vestron Video, Polygram, Universal Pictures, Live Video","PolyGram Filmed Entertainment, Guber-Peters Company","R","Horror, Comedy","English","Apr 21, 1981, Original","Oct 13, 2015","1h 37m","David (David Naughton) and Jack (Griffin Dunne), two American college students, are backpacking through Britain when a large wolf attacks them. David survives with a bite, but Jack is brutally killed. As David heals in the hospital, he's plagued by violent nightmares of his mutilated friend, who warns David that he is becoming a werewolf. When David discovers the horrible truth, he contemplates committing suicide before the next full moon causes him to transform from man to murderous beast.",89,85,"An American Werewolf in London"
