"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Martin Ritt","Lawrence Turman","Howard Sackler","20th Century Fox","Lawrence Turman Inc.","PG-13","Drama","English","Oct 16, 1970, Original","Jan 11, 2005","1h 43m","Jack Jefferson (James Earl Jones) is the boxing heavyweight champion of early 1910s America. But as a black man, he's not only fighting other boxers, but discrimination and prejudice as well. The boxing fans and press resent the idea of a black champion and are actively searching for a ""great white hope"" that can defeat him. But it's Jefferson's activities outside the ring, primarily involving the white Eleanor Bachman (Jane Alexander), that may prove to be his downfall.",43,67,"The Great White Hope"
